Jugador,Nacionalidad,Posicion,Edad,Dia_partido,Goles,Tiros Totales,xG,npxG,xAG,xAG.1,Acciones_que_crean_tiros,Pases_intentados,Pases_intentados.1,Pases_intentados.2,Pases_progresivos,Pases_progresivos.1,Regates_exitosos,Regates_exitosos.1,Pases_medios_completados,Pases_largos_completados,xAG.2,xAG.3,xA,Pases_en_ultimo_tercio,Pases_balon_vivo,Pases_balon_muerto,Pases_al_hueco,Pases_centros,Pases_completados,Pases_completados.1,Pases_completados.2,Pases_fuera_de_juego,Valla_no_vencida,Errores_defnsivos_ocasion_tiro,Toques_en_zona_ofensiva,Toques_en_area_rival,%_de_regates_exitosos,Veces_que_fue_barrido_regate,Acarreos_ultimo_tercio,Malos_controles,Perdida_balon,Pases_recibidos,Pases_progresivos_recibidos,Faltas_cometidas,Centros,Duelos_aereos_ganados,%_de_duelos_aereos_ganados,contract_date,Posicion_general,Posicion_general_Defensa,Posicion_general_Delantero,Posicion_general_Mediocampista,Posicion_general_Otros,market_value_predicho
Josha Vagnoman,de GER,WB,0.0,"Saturday December 21, 2024",0,1,0.0,0.0,0.1,0.1,4,37,37,37,0,0,0,0,9,3,0.1,0.1,0.1,0,27,10,0,1,33,33,33,0,0,0,16,2,0.0,1,0,2,3,29,3,1,1,0,0.0,30.06.2026,Defensa,True,False,False,False,0.0
Gift Orban,ng NGA,FW,0.0,"Sunday March 9, 2025",0,1,0.4,0.4,0.0,0.0,1,14,14,14,3,3,0,0,5,2,0.0,0.0,0.0,0,13,1,0,0,10,10,10,0,1,0,12,2,0.0,1,2,1,0,15,1,1,0,0,0.0,30.06.2029,Delantero,False,True,False,False,0.0
Anthony Rouault,fr FRA,CB,0.0,"Saturday January 18, 2025",1,1,0.2,0.2,0.0,0.0,1,55,55,55,2,2,0,0,27,5,0.0,0.0,0.0,2,53,2,0,0,51,51,51,0,1,0,3,2,,0,0,0,0,46,1,1,0,4,80.0,30.06.2029,Defensa,True,False,False,False,23642741.0
Tom Rothe,de GER,LB,0.0,"Saturday March 15, 2025",0,0,0.0,0.0,0.0,0.0,0,7,7,7,1,1,0,0,1,1,0.0,0.0,0.0,0,6,1,0,0,3,3,3,0,2,0,3,0,,0,0,0,0,3,0,0,0,1,100.0,-,Defensa,True,False,False,False,0.0
Gift Orban,ng NGA,FW,0.0,"Sunday February 16, 2025",1,1,0.3,0.3,0.0,0.0,0,11,11,11,0,0,0,0,0,0,0.0,0.0,0.0,0,11,0,0,0,6,6,6,0,0,0,9,3,0.0,2,0,1,1,9,4,3,0,1,20.0,30.06.2029,Delantero,False,True,False,False,15021012.0
Maximilian Eggestein,de GER,DM,0.0,"Saturday October 5, 2024",0,3,0.1,0.1,0.1,0.1,2,46,46,46,4,4,0,0,17,1,0.1,0.1,0.1,2,46,0,0,2,38,38,38,0,0,0,8,0,0.0,1,0,1,1,33,0,1,2,2,100.0,-,Mediocampista,False,False,True,False,3997905.8000000007
Nelson Weiper,de GER,FW,0.0,"Saturday March 1, 2025",0,0,0.0,0.0,0.0,0.0,0,5,5,5,0,0,0,0,0,0,0.0,0.0,0.0,0,5,0,0,0,4,4,4,0,0,0,2,0,,0,0,0,0,5,1,0,0,2,66.7,30.06.2026,Delantero,False,True,False,False,0.0
Josha Vagnoman,de GER,RB,0.0,"Sunday January 12, 2025",0,0,0.0,0.0,0.4,0.4,1,52,52,52,1,1,0,0,15,3,0.4,0.4,0.4,2,48,4,0,3,44,44,44,0,5,0,16,1,,0,1,0,2,41,4,1,3,1,100.0,30.06.2026,Defensa,True,False,False,False,25833805.200000003
Tom Rothe,de GER,"WB,LB",0.0,"Saturday February 15, 2025",0,1,0.1,0.1,0.0,0.0,1,40,40,40,1,1,0,0,9,3,0.0,0.0,0.0,3,32,8,0,3,29,29,29,0,1,0,24,1,,0,1,3,0,29,12,0,3,2,100.0,-,Otros,False,False,False,True,0.0
Patrick Osterhage,de GER,CM,0.0,"Saturday May 10, 2025",0,1,0.1,0.1,0.0,0.0,2,31,31,31,1,1,0,0,9,0,0.0,0.0,0.0,4,31,0,0,2,21,21,21,0,2,0,13,2,0.0,0,0,2,1,16,1,0,2,4,66.7,-,Mediocampista,False,False,True,False,0.0
Nelson Weiper,de GER,AM,0.0,"Saturday October 19, 2024",0,0,0.0,0.0,0.0,0.0,0,7,7,7,0,0,0,0,2,0,0.0,0.0,0.0,1,7,0,0,0,5,5,5,0,0,0,5,1,0.0,1,0,1,0,7,4,0,0,0,0.0,30.06.2026,Mediocampista,False,False,True,False,0.0
Joe Scally,us USA,RB,0.0,"Saturday December 21, 2024",0,0,0.0,0.0,0.0,0.0,0,43,43,43,1,1,1,1,16,0,0.0,0.0,0.0,0,37,6,1,0,32,32,32,0,5,0,2,0,100.0,0,1,1,1,32,0,1,0,1,25.0,30.06.2027,Defensa,True,False,False,False,0.0
Nnamdi Collins,de GER,CB,0.0,"Sunday February 16, 2025",0,0,0.0,0.0,0.0,0.0,0,44,44,44,2,2,0,0,18,2,0.0,0.0,0.1,3,43,1,0,0,42,42,42,0,8,0,4,0,0.0,0,0,0,0,36,0,4,0,0,0.0,30.06.2030,Defensa,True,False,False,False,0.0
Patrick Osterhage,de GER,DM,0.0,"Saturday October 5, 2024",0,0,0.0,0.0,0.1,0.1,2,34,34,34,4,4,0,0,7,1,0.1,0.1,0.1,4,33,1,0,0,26,26,26,0,1,0,10,3,,0,1,1,0,28,4,0,0,0,,-,Mediocampista,False,False,True,False,3894838.8000000007
Joe Scally,us USA,RB,0.0,"Saturday March 1, 2025",0,0,0.0,0.0,0.0,0.0,0,52,52,52,1,1,0,0,20,0,0.0,0.0,0.0,2,42,10,1,1,45,45,45,0,7,0,10,0,0.0,1,1,0,0,39,2,1,1,1,100.0,30.06.2027,Defensa,True,False,False,False,0.0
Nnamdi Collins,de GER,CB,0.0,"Sunday May 11, 2025",0,0,0.0,0.0,0.0,0.0,0,26,26,26,3,3,0,0,18,1,0.0,0.0,0.0,5,24,2,0,1,23,23,23,0,0,0,1,0,,0,0,1,0,19,0,0,1,1,100.0,30.06.2030,Defensa,True,False,False,False,0.0
Anthony Rouault,fr FRA,CB,0.0,"Sunday January 12, 2025",0,1,0.1,0.1,0.0,0.0,0,67,67,67,1,1,0,0,26,5,0.0,0.0,0.0,3,64,3,0,0,54,54,54,0,4,0,5,3,0.0,2,0,1,0,53,0,3,0,3,75.0,30.06.2029,Defensa,True,False,False,False,0.0
Anthony Rouault,fr FRA,CB,0.0,"Saturday December 21, 2024",0,1,0.0,0.0,0.0,0.0,1,44,44,44,2,2,0,0,17,1,0.0,0.0,0.0,0,42,2,0,0,39,39,39,0,3,0,4,1,,0,1,0,0,38,0,0,0,2,66.7,30.06.2029,Defensa,True,False,False,False,0.0
Joe Scally,us USA,RB,0.0,"Saturday March 15, 2025",0,1,0.0,0.0,0.1,0.1,1,52,52,52,2,2,0,0,16,4,0.1,0.1,0.0,5,46,6,0,1,43,43,43,0,4,0,11,1,0.0,2,0,0,1,41,1,0,1,0,0.0,30.06.2027,Defensa,True,False,False,False,14306091.8
Maximilian Eggestein,de GER,CM,0.0,"Saturday May 10, 2025",0,0,0.0,0.0,0.0,0.0,1,33,33,33,1,1,0,0,9,0,0.0,0.0,0.1,5,33,0,0,0,27,27,27,0,6,0,12,2,,0,0,1,0,22,3,1,0,6,85.7,-,Mediocampista,False,False,True,False,0.0
Joe Scally,us USA,RB,0.0,"Saturday January 11, 2025",0,0,0.0,0.0,0.0,0.0,1,28,28,28,1,1,0,0,11,2,0.0,0.0,0.1,0,22,6,0,1,23,23,23,0,2,0,4,0,,0,1,0,2,18,1,0,1,0,,30.06.2027,Defensa,True,False,False,False,0.0
Josha Vagnoman,de GER,RB,0.0,"Saturday January 18, 2025",0,0,0.0,0.0,0.0,0.0,1,37,37,37,0,0,0,0,12,2,0.0,0.0,0.0,1,30,7,0,4,28,28,28,0,2,0,11,0,0.0,1,2,1,0,25,2,1,4,0,,30.06.2026,Defensa,True,False,False,False,0.0
Tom Rothe,de GER,LB,0.0,"Saturday January 11, 2025",0,0,0.0,0.0,0.0,0.0,0,18,18,18,1,1,1,1,1,0,0.0,0.0,0.0,0,13,5,0,0,13,13,13,0,1,0,4,0,100.0,0,0,1,0,10,0,3,0,1,100.0,-,Defensa,True,False,False,False,0.0
Nelson Weiper,de GER,FW,0.0,"Sunday January 19, 2025",0,0,0.0,0.0,0.0,0.0,0,3,3,3,0,0,0,0,1,0,0.0,0.0,0.0,0,3,0,0,0,2,2,2,0,0,0,6,4,,0,0,4,0,5,2,1,0,0,0.0,30.06.2026,Delantero,False,True,False,False,0.0
Patrick Osterhage,de GER,DM,0.0,"Saturday January 11, 2025",0,0,0.0,0.0,0.0,0.0,0,8,8,8,0,0,0,0,3,0,0.0,0.0,0.0,1,7,1,0,0,7,7,7,0,1,0,2,0,,0,0,0,0,4,0,1,0,0,0.0,-,Mediocampista,False,False,True,False,0.0
Joe Scally,us USA,RB,0.0,"Saturday May 17, 2025",0,0,0.0,0.0,0.0,0.0,1,20,20,20,0,0,0,0,4,3,0.0,0.0,0.1,0,19,1,0,1,17,17,17,0,0,0,4,1,,0,1,0,0,16,4,0,1,0,,30.06.2027,Defensa,True,False,False,False,0.0
Maximilian Eggestein,de GER,DM,0.0,"Saturday February 15, 2025",0,0,0.0,0.0,0.0,0.0,1,46,46,46,5,5,0,0,21,2,0.0,0.0,0.0,2,46,0,0,0,39,39,39,0,3,0,4,0,,0,0,0,1,33,2,0,0,1,25.0,-,Mediocampista,False,False,True,False,0.0
Nelson Weiper,de GER,FW,0.0,"Tuesday January 14, 2025",0,2,0.1,0.1,0.0,0.0,0,6,6,6,1,1,0,0,1,0,0.0,0.0,0.0,2,6,0,0,0,5,5,5,0,0,0,4,2,,0,0,0,0,7,2,2,0,1,33.3,30.06.2026,Delantero,False,True,False,False,0.0
Patrick Osterhage,de GER,DM,0.0,"Saturday February 15, 2025",0,0,0.0,0.0,0.0,0.0,0,43,43,43,3,3,0,0,4,1,0.0,0.0,0.0,3,42,1,0,1,36,36,36,0,4,0,5,0,,0,0,1,1,29,1,2,1,1,33.3,-,Mediocampista,False,False,True,False,0.0
Nordi Mukiele,fr FRA,"RB,CB",0.0,"Friday January 10, 2025",0,0,0.0,0.0,0.0,0.0,1,32,32,32,0,0,0,0,3,1,0.0,0.0,0.0,0,24,8,0,0,21,21,21,0,7,0,3,0,,0,0,1,0,13,0,0,0,0,,30.06.2029,Otros,False,False,False,True,2768803.0
Anthony Rouault,fr FRA,CB,0.0,"Sunday October 6, 2024",0,0,0.0,0.0,0.1,0.1,2,37,37,37,2,2,0,0,20,1,0.1,0.1,0.2,3,37,0,0,0,34,34,34,0,1,0,1,1,,0,0,0,1,31,1,1,0,2,100.0,30.06.2029,Defensa,True,False,False,False,2831157.8000000007
Nelson Weiper,de GER,FW,0.0,"Sunday February 16, 2025",1,2,0.9,0.9,0.1,0.1,1,14,14,14,3,3,1,1,1,1,0.1,0.1,0.0,1,14,0,0,0,12,12,12,0,3,0,18,4,33.3,2,0,8,2,26,7,1,0,3,60.0,30.06.2026,Delantero,False,True,False,False,9369375.799999997
Nelson Weiper,de GER,AM,0.0,"Saturday January 11, 2025",0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0.0,30.06.2026,Mediocampista,False,False,True,False,0.0
Tom Rothe,de GER,"LM,LB",0.0,"Saturday October 5, 2024",0,1,0.0,0.0,0.0,0.0,4,43,43,43,2,2,0,0,7,3,0.0,0.0,0.1,1,30,12,0,2,29,29,29,1,3,0,17,1,0.0,3,1,2,1,22,3,2,2,1,50.0,-,Otros,False,False,False,True,0.0
Tom Rothe,de GER,WB,0.0,"Saturday May 10, 2025",0,0,0.0,0.0,0.0,0.0,1,35,35,35,5,5,0,0,10,1,0.0,0.0,0.0,3,26,8,0,1,27,27,27,1,0,0,6,0,0.0,1,0,0,3,24,4,0,1,0,0.0,-,Defensa,True,False,False,False,0.0
Josha Vagnoman,de GER,RB,0.0,"Saturday March 8, 2025",0,0,0.0,0.0,0.0,0.0,0,3,3,3,0,0,0,0,1,0,0.0,0.0,0.0,0,3,0,0,0,3,3,3,0,1,0,0,0,,0,0,0,1,2,0,0,0,0,,30.06.2026,Defensa,True,False,False,False,0.0
Nelson Weiper,de GER,FW,0.0,"Friday March 7, 2025",0,0,0.0,0.0,0.0,0.0,0,4,4,4,0,0,1,1,2,0,0.0,0.0,0.0,0,3,1,0,0,3,3,3,0,0,0,3,0,50.0,1,3,1,1,5,1,0,0,0,0.0,30.06.2026,Delantero,False,True,False,False,0.0
Nelson Weiper,de GER,FW,0.0,"Saturday October 5, 2024",0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,,30.06.2026,Delantero,False,True,False,False,0.0
Nnamdi Collins,de GER,WB,0.0,"Sunday February 23, 2025",0,0,0.0,0.0,0.0,0.0,0,36,36,36,1,1,1,1,7,5,0.0,0.0,0.1,1,28,8,0,1,28,28,28,0,6,0,6,1,33.3,2,0,2,2,25,5,1,1,1,100.0,30.06.2030,Defensa,True,False,False,False,0.0
Josha Vagnoman,de GER,RB,0.0,"Sunday October 6, 2024",0,0,0.0,0.0,0.1,0.1,2,34,34,34,4,4,0,0,11,3,0.1,0.1,0.1,0,26,8,0,2,28,28,28,0,0,0,21,3,,0,4,0,0,22,6,0,2,1,50.0,30.06.2026,Defensa,True,False,False,False,1383815.8000000007
Nnamdi Collins,de GER,CB,0.0,"Saturday January 11, 2025",0,0,0.0,0.0,0.0,0.0,1,89,89,89,5,5,0,0,42,0,0.0,0.0,0.0,4,85,4,0,0,82,82,82,0,5,1,2,0,,0,0,0,0,74,0,1,0,1,100.0,30.06.2030,Defensa,True,False,False,False,33888382.0
Josha Vagnoman,de GER,WB,0.0,"Saturday May 17, 2025",0,0,0.0,0.0,0.5,0.5,2,40,40,40,1,1,0,0,13,2,0.5,0.5,0.4,1,38,2,0,4,33,33,33,0,3,0,7,0,,0,1,1,0,31,3,1,4,1,100.0,30.06.2026,Defensa,True,False,False,False,18481349.0
Nordi Mukiele,fr FRA,WB,0.0,"Sunday September 22, 2024",0,0,0.0,0.0,0.0,0.0,0,33,33,33,4,4,0,0,10,0,0.0,0.0,0.0,3,32,1,0,2,29,29,29,0,2,1,15,1,,0,1,1,0,31,4,0,2,1,50.0,30.06.2029,Defensa,True,False,False,False,24380352.0
Maximilian Eggestein,de GER,CM,0.0,"Tuesday January 14, 2025",0,0,0.0,0.0,0.0,0.0,0,43,43,43,7,7,0,0,15,0,0.0,0.0,0.0,6,43,0,0,0,34,34,34,0,2,0,9,0,,0,0,0,0,28,1,1,0,1,100.0,-,Mediocampista,False,False,True,False,3147726.0
Josha Vagnoman,de GER,RB,0.0,"Friday February 28, 2025",0,1,0.1,0.1,0.1,0.1,4,56,56,56,5,5,0,0,19,2,0.1,0.1,0.3,3,47,9,0,1,46,46,46,0,4,1,17,3,,0,0,1,0,39,5,1,1,1,50.0,30.06.2026,Defensa,True,False,False,False,34465875.8
Gift Orban,ng NGA,FW,0.0,"Sunday February 23, 2025",1,1,0.6,0.6,0.0,0.0,3,21,21,21,0,0,1,1,4,0,0.0,0.0,0.0,0,19,2,0,0,16,16,16,0,1,0,12,2,33.3,2,1,2,1,21,6,1,0,1,33.3,30.06.2029,Delantero,False,True,False,False,21545524.0
Nordi Mukiele,fr FRA,CB,0.0,"Saturday March 8, 2025",0,1,0.0,0.0,0.0,0.0,1,30,30,30,3,3,0,0,13,2,0.0,0.0,0.1,3,27,3,0,2,25,25,25,0,2,0,9,3,,0,2,0,0,22,1,0,2,1,100.0,30.06.2029,Defensa,True,False,False,False,2913828.0
Nnamdi Collins,de GER,"CB,RW",0.0,"Tuesday January 14, 2025",1,1,0.2,0.2,0.0,0.0,2,75,75,75,6,6,1,1,30,2,0.0,0.0,0.0,8,72,3,0,0,73,73,73,0,2,0,11,1,50.0,0,2,1,0,67,3,2,0,0,0.0,30.06.2030,Otros,False,False,False,True,62995269.0
Maximilian Eggestein,de GER,DM,0.0,"Saturday January 18, 2025",0,0,0.0,0.0,0.0,0.0,0,49,49,49,2,2,1,1,14,3,0.0,0.0,0.0,0,46,3,0,0,41,41,41,0,3,1,4,0,100.0,0,0,1,0,38,0,1,0,1,25.0,-,Mediocampista,False,False,True,False,13325993.0
Patrick Osterhage,de GER,DM,0.0,"Saturday January 18, 2025",0,0,0.0,0.0,0.1,0.1,2,28,28,28,4,4,0,0,11,2,0.1,0.1,0.1,4,28,0,0,0,24,24,24,0,3,0,9,1,,0,1,1,0,20,0,1,0,2,50.0,-,Mediocampista,False,False,True,False,2735329.8000000007
Joe Scally,us USA,RB,0.0,"Saturday September 21, 2024",0,1,0.0,0.0,0.0,0.0,3,44,44,44,2,2,1,1,15,2,0.0,0.0,0.0,2,40,4,0,1,39,39,39,0,0,0,19,0,50.0,1,2,1,0,40,2,0,1,0,,30.06.2027,Defensa,True,False,False,False,0.0
Nordi Mukiele,fr FRA,CB,0.0,"Tuesday January 14, 2025",0,0,0.0,0.0,0.0,0.0,3,77,77,77,5,5,0,0,13,0,0.0,0.0,0.0,5,69,8,0,0,67,67,67,0,0,0,23,2,0.0,1,3,0,2,64,4,0,0,1,50.0,30.06.2029,Defensa,True,False,False,False,16738111.0
Kosta Nedeljkovic,rs SRB,RB,0.0,"Saturday May 10, 2025",0,0,0.0,0.0,0.0,0.0,2,25,25,25,3,3,0,0,10,2,0.0,0.0,0.1,1,21,4,0,1,23,23,23,0,2,0,7,0,,0,1,0,1,17,2,1,1,0,0.0,30.06.2026,Defensa,True,False,False,False,0.0
Tom Rothe,de GER,WB,0.0,"Saturday September 21, 2024",1,2,0.1,0.1,0.0,0.0,3,39,39,39,1,1,0,0,8,2,0.0,0.0,0.0,1,29,10,0,2,24,24,24,0,1,0,16,4,0.0,1,0,1,1,23,2,2,2,3,42.9,-,Defensa,True,False,False,False,21704791.0
Josha Vagnoman,de GER,RB,0.0,"Sunday May 11, 2025",0,1,0.1,0.1,0.0,0.0,0,13,13,13,0,0,0,0,2,0,0.0,0.0,0.0,1,13,0,0,0,13,13,13,0,0,0,6,1,,0,0,0,0,9,0,0,0,0,,30.06.2026,Defensa,True,False,False,False,0.0
Maximilian Eggestein,de GER,DM,0.0,"Saturday December 21, 2024",0,1,0.3,0.3,0.0,0.0,3,34,34,34,6,6,0,0,12,0,0.0,0.0,0.0,3,34,0,0,0,27,27,27,0,2,0,12,2,,0,2,2,1,22,1,1,0,3,75.0,-,Mediocampista,False,False,True,False,0.0
Nordi Mukiele,fr FRA,CB,0.0,"Saturday March 1, 2025",1,2,0.5,0.5,0.0,0.0,2,64,64,64,4,4,3,3,16,1,0.0,0.0,0.0,3,60,4,0,1,53,53,53,0,3,1,11,3,100.0,0,3,1,1,50,0,0,1,0,,30.06.2029,Defensa,True,False,False,False,85569056.0
Nnamdi Collins,de GER,"CB,RB",0.0,"Friday January 17, 2025",0,0,0.0,0.0,0.0,0.0,0,24,24,24,2,2,0,0,9,1,0.0,0.0,0.0,0,23,1,0,0,21,21,21,0,4,0,2,0,0.0,1,0,1,0,17,0,0,0,1,100.0,30.06.2030,Otros,False,False,False,True,0.0
Josha Vagnoman,de GER,RB,0.0,"Sunday September 22, 2024",0,0,0.0,0.0,0.0,0.0,0,30,30,30,0,0,0,0,9,1,0.0,0.0,0.0,1,26,4,0,0,23,23,23,0,3,0,5,0,,0,0,1,1,17,2,1,0,0,,30.06.2026,Defensa,True,False,False,False,0.0
Anthony Rouault,fr FRA,CB,0.0,"Sunday September 22, 2024",0,0,0.0,0.0,0.0,0.0,0,54,54,54,0,0,0,0,26,6,0.0,0.0,0.0,3,53,1,0,0,49,49,49,0,3,0,1,0,,0,0,0,0,44,0,4,0,1,50.0,30.06.2029,Defensa,True,False,False,False,0.0
Patrick Osterhage,de GER,DM,0.0,"Saturday December 21, 2024",0,0,0.0,0.0,0.0,0.0,1,29,29,29,3,3,0,0,12,1,0.0,0.0,0.0,1,29,0,0,0,24,24,24,0,0,0,1,0,0.0,2,0,0,1,26,3,1,0,1,100.0,-,Mediocampista,False,False,True,False,0.0
Tom Rothe,de GER,WB,0.0,"Sunday March 9, 2025",0,0,0.0,0.0,0.0,0.0,0,5,5,5,1,1,0,0,1,0,0.0,0.0,0.0,0,4,1,0,0,1,1,1,0,0,0,2,0,,0,0,0,0,3,1,0,0,0,,-,Defensa,True,False,False,False,0.0
Gift Orban,ng NGA,FW,0.0,"Wednesday January 15, 2025",0,2,0.0,0.0,0.0,0.0,1,9,9,9,1,1,0,0,3,1,0.0,0.0,0.0,0,7,2,0,0,7,7,7,0,0,0,4,0,,0,0,0,1,8,0,0,0,0,,30.06.2029,Delantero,False,True,False,False,0.0
Nnamdi Collins,de GER,CB,0.0,"Sunday March 9, 2025",0,0,0.0,0.0,0.0,0.0,2,81,81,81,7,7,1,1,35,3,0.0,0.0,0.0,4,81,0,0,0,72,72,72,0,4,0,7,0,100.0,0,2,1,0,69,1,0,0,2,66.7,30.06.2030,Defensa,True,False,False,False,3293660.0
Joe Scally,us USA,RB,0.0,"Tuesday January 14, 2025",0,0,0.0,0.0,0.0,0.0,0,52,52,52,1,1,3,3,21,5,0.0,0.0,0.0,2,47,5,0,2,47,47,47,0,2,0,15,1,60.0,2,0,2,3,44,6,0,2,0,0.0,30.06.2027,Defensa,True,False,False,False,0.0
Nordi Mukiele,fr FRA,WB,0.0,"Saturday February 22, 2025",0,0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,1,0,0,0,2,0,,0,0,0,0,1,0,0,0,0,,30.06.2029,Defensa,True,False,False,False,0.0
Tom Rothe,de GER,LM,0.0,"Sunday March 2, 2025",0,3,0.3,0.3,0.0,0.0,4,32,32,32,4,4,0,0,8,2,0.0,0.0,0.1,3,18,14,0,5,22,22,22,0,2,0,26,3,0.0,2,0,2,0,23,2,1,5,3,60.0,-,Mediocampista,False,False,True,False,0.0
Maximilian Eggestein,de GER,DM,0.0,"Friday February 21, 2025",0,1,0.1,0.1,0.4,0.4,4,33,33,33,5,5,0,0,13,2,0.4,0.4,0.5,3,32,1,0,0,25,25,25,0,1,0,8,4,0.0,2,2,1,1,24,0,1,0,3,60.0,-,Mediocampista,False,False,True,False,31845335.200000003
Patrick Osterhage,de GER,DM,0.0,"Friday February 21, 2025",0,0,0.0,0.0,0.0,0.0,1,35,35,35,2,2,3,3,11,2,0.0,0.0,0.0,2,35,0,0,0,26,26,26,0,1,0,2,0,75.0,1,1,1,2,28,1,2,0,3,100.0,-,Mediocampista,False,False,True,False,0.0
Josha Vagnoman,de GER,RB,0.0,"Wednesday January 15, 2025",0,2,0.1,0.1,0.1,0.1,2,60,60,60,3,3,0,0,15,5,0.1,0.1,0.0,2,52,8,0,5,44,44,44,0,2,0,25,3,0.0,1,1,4,0,51,6,1,5,1,100.0,30.06.2026,Defensa,True,False,False,False,0.0
Maximilian Eggestein,de GER,DM,0.0,"Saturday September 21, 2024",0,0,0.0,0.0,0.0,0.0,3,58,58,58,9,9,0,0,22,7,0.0,0.0,0.1,11,58,0,0,1,49,49,49,0,0,0,9,0,,0,2,0,0,45,2,0,1,1,100.0,-,Mediocampista,False,False,True,False,15208614.0
Tom Rothe,de GER,LB,0.0,"Saturday February 22, 2025",0,0,0.0,0.0,0.1,0.1,1,43,43,43,1,1,0,0,14,4,0.1,0.1,0.2,3,36,7,0,2,31,31,31,0,4,0,9,1,0.0,2,0,1,2,30,2,1,2,1,20.0,-,Defensa,True,False,False,False,0.0
Patrick Osterhage,de GER,DM,0.0,"Saturday September 21, 2024",0,0,0.0,0.0,0.0,0.0,1,46,46,46,4,4,2,2,15,5,0.0,0.0,0.0,2,46,0,0,1,36,36,36,0,0,0,4,1,100.0,0,0,2,0,31,0,1,1,1,33.3,-,Mediocampista,False,False,True,False,0.0
Gift Orban,ng NGA,FW,0.0,"Saturday January 11, 2025",0,2,0.1,0.1,0.0,0.0,1,15,15,15,0,0,2,2,4,1,0.0,0.0,0.0,0,13,2,0,1,11,11,11,0,0,0,10,6,100.0,0,0,0,0,10,3,1,1,1,33.3,30.06.2029,Delantero,False,True,False,False,0.0
Joe Scally,us USA,RB,0.0,"Saturday February 15, 2025",0,1,0.0,0.0,0.0,0.0,1,39,39,39,5,5,2,2,13,0,0.0,0.0,0.0,2,35,4,0,1,29,29,29,0,2,0,9,1,100.0,0,1,1,2,35,2,0,1,1,33.3,30.06.2027,Defensa,True,False,False,False,5275547.0
Maximilian Eggestein,de GER,DM,0.0,"Saturday March 8, 2025",0,2,0.1,0.1,0.0,0.0,2,63,63,63,3,3,0,0,29,1,0.0,0.0,0.0,5,60,2,0,0,58,58,58,1,3,0,5,1,0.0,1,0,0,2,47,1,2,0,1,25.0,-,Mediocampista,False,False,True,False,4768602.0
Patrick Osterhage,de GER,DM,0.0,"Saturday March 8, 2025",0,0,0.0,0.0,0.0,0.0,0,52,52,52,5,5,1,1,19,2,0.0,0.0,0.0,5,52,0,0,0,45,45,45,0,5,0,5,0,50.0,1,1,2,1,39,1,0,0,2,100.0,-,Mediocampista,False,False,True,False,1950727.0
Maximilian Eggestein,de GER,DM,0.0,"Saturday January 11, 2025",0,1,0.0,0.0,0.0,0.0,2,53,53,53,6,6,0,0,21,1,0.0,0.0,0.1,5,49,4,0,0,47,47,47,0,1,0,14,1,,0,1,0,1,33,1,0,0,1,33.3,-,Mediocampista,False,False,True,False,11021135.0
Patrick Osterhage,de GER,DM,0.0,"Sunday March 2, 2025",0,0,0.0,0.0,0.0,0.0,0,43,43,43,1,1,0,0,15,1,0.0,0.0,0.0,2,40,3,0,0,38,38,38,0,1,0,6,1,,0,0,0,1,34,2,0,0,0,0.0,-,Mediocampista,False,False,True,False,0.0
Kosta Nedeljkovic,rs SRB,WB,0.0,"Sunday February 23, 2025",0,0,0.0,0.0,0.0,0.0,0,5,5,5,0,0,0,0,1,0,0.0,0.0,0.0,0,3,2,0,0,5,5,5,0,0,0,2,0,,0,0,0,0,2,1,1,0,0,,30.06.2026,Defensa,True,False,False,False,0.0
Maximilian Eggestein,de GER,DM,0.0,"Sunday March 2, 2025",0,0,0.0,0.0,0.0,0.0,0,37,37,37,2,2,0,0,10,1,0.0,0.0,0.0,3,36,1,0,0,33,33,33,0,0,0,3,0,,0,0,0,0,30,1,2,0,0,0.0,-,Mediocampista,False,False,True,False,0.0
Nordi Mukiele,fr FRA,RB,0.0,"Saturday February 15, 2025",0,0,0.0,0.0,0.0,0.0,1,50,50,50,4,4,1,1,17,3,0.0,0.0,0.0,4,41,9,0,2,38,38,38,0,1,0,13,2,50.0,1,1,2,0,33,5,3,2,0,0.0,30.06.2029,Defensa,True,False,False,False,0.0
Nelson Weiper,de GER,FW,0.0,"Saturday May 10, 2025",0,0,0.0,0.0,0.1,0.1,1,2,2,2,1,1,0,0,1,0,0.1,0.1,0.1,0,2,0,0,0,1,1,1,0,0,0,2,1,,0,0,0,0,2,0,0,0,1,100.0,30.06.2026,Delantero,False,True,False,False,0.0
Anthony Rouault,fr FRA,CB,0.0,"Wednesday January 15, 2025",0,0,0.0,0.0,0.0,0.0,0,23,23,23,0,0,0,0,7,2,0.0,0.0,0.0,1,23,0,0,0,19,19,19,0,1,0,0,0,,0,0,0,0,17,0,0,0,1,100.0,30.06.2029,Defensa,True,False,False,False,0.0
